graph_id,num_nodes,num_edges,noise_type,sigma,attack_auroc,attack_f1,attack_edge_recall,model_acc
27,39,81,laplace,0.0,0.9167809785093737,0.5308641975243102,0.5308641975243102,0.9230769276618958
27,39,81,laplace,0.05,0.5930498399634202,0.1604938271585124,0.1604938271585124,0.9230769276618958
27,39,81,laplace,0.1,0.5564700502972109,0.17283950617070568,0.17283950617070568,0.9230769276618958
27,39,81,laplace,0.2,0.4479500076207895,0.08641975308535284,0.08641975308535284,0.8974359035491943
27,39,81,laplace,0.3,0.5346745922877609,0.1604938271585124,0.1604938271585124,0.8974359035491943
28,53,114,gaussian,0.0,0.9526777469990766,0.710526315783241,0.710526315783241,0.9433962106704712
28,53,114,gaussian,0.05,0.5860264696829793,0.13157894736726686,0.13157894736726686,0.9433962106704712
28,53,114,gaussian,0.1,0.5453216374269007,0.09649122806932903,0.09649122806932903,0.9433962106704712
28,53,114,gaussian,0.2,0.520698676515851,0.14912280701623576,0.14912280701623576,0.9245283007621765
28,53,114,gaussian,0.3,0.5067713142505386,0.09649122806932903,0.09649122806932903,0.9245283007621765
28,53,114,laplace,0.0,0.9812249923053247,0.710526315783241,0.710526315783241,0.9433962106704712
28,53,114,laplace,0.05,0.6113419513696522,0.14912280701623576,0.14912280701623576,0.9433962106704712
28,53,114,laplace,0.1,0.5029239766081871,0.08771929824484456,0.08771929824484456,0.9433962106704712
28,53,114,laplace,0.2,0.5474761465066175,0.08771929824484456,0.08771929824484456,0.9245283007621765
28,53,114,laplace,0.3,0.4554478301015697,0.08771929824484456,0.08771929824484456,0.9056603908538818
29,47,88,gaussian,0.0,0.9661673553719008,0.6590909090834194,0.6590909090834194,0.9148935675621033
29,47,88,gaussian,0.05,0.5876807851239669,0.13636363636208676,0.13636363636208676,0.9148935675621033
29,47,88,gaussian,0.1,0.5677944214876033,0.1022727272715651,0.10227272727156508,0.9148935675621033
29,47,88,gaussian,0.2,0.4806301652892562,0.1022727272715651,0.10227272727156508,0.9148935675621033
29,47,88,gaussian,0.3,0.48799070247933884,0.1022727272715651,0.10227272727156508,0.9148935675621033
29,47,88,laplace,0.0,0.9709452479338843,0.6590909090834194,0.6590909090834194,0.9148935675621033
29,47,88,laplace,0.05,0.584581611570248,0.147727272725594,0.147727272725594,0.9148935675621033
29,47,88,laplace,0.1,0.5237603305785125,0.1022727272715651,0.10227272727156508,0.9148935675621033
29,47,88,laplace,0.2,0.5625,0.1022727272715651,0.10227272727156508,0.9148935675621033
29,47,88,laplace,0.3,0.5303460743801652,0.1022727272715651,0.10227272727156508,0.8936169743537903
30,45,86,gaussian,0.0,0.982287723093564,0.7906976744094104,0.7906976744094104,0.8666666746139526
30,45,86,gaussian,0.05,0.6035694970254192,0.16279069767252569,0.16279069767252569,0.8888888955116272
30,45,86,gaussian,0.1,0.5849107625743645,0.18604651162574365,0.18604651162574365,0.8888888955116272
30,45,86,gaussian,0.2,0.645619253650622,0.16279069767252569,0.16279069767252569,0.8666666746139526
30,45,86,gaussian,0.3,0.5904542996214169,0.13953488371930772,0.13953488371930772,0.9111111164093018
30,45,86,laplace,0.0,0.9803948080043267,0.7906976744094104,0.7906976744094104,0.8666666746139526
30,45,86,laplace,0.05,0.5677393185505679,0.08139534883626284,0.08139534883626284,0.8666666746139526
30,45,86,laplace,0.1,0.6164142779881017,0.18604651162574365,0.18604651162574365,0.8666666746139526
30,45,86,laplace,0.2,0.45227149810708495,0.06976744185965386,0.06976744185965386,0.8666666746139526
30,45,86,laplace,0.3,0.5753109789075176,0.17441860464913467,0.17441860464913467,0.8444444537162781
31,16,25,gaussian,0.0,0.9888,0.8799999999648,0.8799999999648,1.0
31,16,25,gaussian,0.05,0.5327999999999999,0.2799999999888,0.2799999999888,0.9375
31,16,25,gaussian,0.1,0.5536,0.399999999984,0.399999999984,1.0
31,16,25,gaussian,0.2,0.5856,0.2799999999888,0.2799999999888,0.9375
31,16,25,gaussian,0.3,0.4752,0.2399999999904,0.2399999999904,0.875
31,16,25,laplace,0.0,0.9928000000000001,0.8799999999648,0.8799999999648,1.0
31,16,25,laplace,0.05,0.6032000000000001,0.2799999999888,0.2799999999888,1.0
31,16,25,laplace,0.1,0.6336,0.2799999999888,0.2799999999888,1.0
31,16,25,laplace,0.2,0.576,0.3199999999872,0.3199999999872,0.9375
31,16,25,laplace,0.3,0.5024,0.2399999999904,0.2399999999904,0.875
32,58,116,gaussian,0.0,0.679845422116528,0.5689655172364744,0.5689655172364744,0.8448275923728943
32,58,116,gaussian,0.05,0.5205112960760998,0.05172413793058858,0.05172413793058858,0.8448275923728943
32,58,116,gaussian,0.1,0.5694857312722948,0.12068965517137337,0.12068965517137337,0.8620689511299133
32,58,116,gaussian,0.2,0.49472354340071334,0.034482758620392386,0.034482758620392386,0.8275861740112305
32,58,116,gaussian,0.3,0.47235434007134364,0.07758620689588287,0.07758620689588287,0.8103448152542114
32,58,116,laplace,0.0,0.672859690844233,0.5689655172364744,0.5689655172364744,0.8448275923728943
32,58,116,laplace,0.05,0.5760255648038051,0.06034482758568668,0.06034482758568668,0.8448275923728943
32,58,116,laplace,0.1,0.5871730083234246,0.10344827586117716,0.10344827586117716,0.8103448152542114
32,58,116,laplace,0.2,0.5127080856123662,0.04310344827549049,0.04310344827549049,0.8103448152542114
32,58,116,laplace,0.3,0.5103299643281808,0.10344827586117716,0.10344827586117716,0.7758620381355286
33,14,25,gaussian,0.0,0.8655999999999999,0.6399999999744,0.6399999999744,1.0
33,14,25,gaussian,0.05,0.624,0.3599999999856,0.3599999999856,1.0
33,14,25,gaussian,0.1,0.4752,0.2799999999888,0.2799999999888,1.0
33,14,25,gaussian,0.2,0.416,0.2799999999888,0.2799999999888,1.0
33,14,25,gaussian,0.3,0.6656000000000001,0.399999999984,0.399999999984,1.0
33,14,25,laplace,0.0,0.9279999999999999,0.6399999999744,0.6399999999744,1.0
33,14,25,laplace,0.05,0.632,0.4399999999824,0.4399999999824,1.0
33,14,25,laplace,0.1,0.6399999999999999,0.399999999984,0.399999999984,1.0
33,14,25,laplace,0.2,0.68,0.3199999999872,0.3199999999872,0.9285714626312256
33,14,25,laplace,0.3,0.4128,0.1599999999936,0.1599999999936,1.0
34,27,47,gaussian,0.0,0.9814395654142145,0.7446808510479855,0.7446808510479855,0.7037037014961243
34,27,47,gaussian,0.05,0.6364870982344952,0.27659574467496606,0.27659574467496606,0.7037037014961243
34,27,47,gaussian,0.1,0.5921231326392032,0.19148936169805345,0.19148936169805345,0.7037037014961243
34,27,47,gaussian,0.2,0.519692168401992,0.17021276595382528,0.17021276595382528,0.7037037014961243
34,27,47,gaussian,0.3,0.5282933454051607,0.19148936169805345,0.19148936169805345,0.7037037014961243
34,27,47,laplace,0.0,0.9837030330466274,0.7446808510479855,0.7446808510479855,0.7037037014961243
34,27,47,laplace,0.05,0.6256224535989136,0.27659574467496606,0.27659574467496606,0.7037037014961243
34,27,47,laplace,0.1,0.679945676776822,0.10638297872114078,0.10638297872114079,0.7037037014961243
34,27,47,laplace,0.2,0.5599818922589407,0.14893617020959712,0.14893617020959712,0.7407407760620117
34,27,47,laplace,0.3,0.5767315527387958,0.14893617020959712,0.14893617020959712,0.7407407760620117
35,23,38,gaussian,0.0,1.0,0.8947368420817176,0.8947368420817176,0.695652186870575
35,23,38,gaussian,0.05,0.510387811634349,0.2631578947299169,0.2631578947299169,0.695652186870575
35,23,38,gaussian,0.1,0.5519390581717452,0.23684210525692523,0.23684210525692523,0.695652186870575
35,23,38,gaussian,0.2,0.551246537396122,0.13157894736495845,0.13157894736495845,0.695652186870575
35,23,38,gaussian,0.3,0.5242382271468145,0.21052631578393355,0.21052631578393355,0.739130437374115
35,23,38,laplace,0.0,1.0,0.8947368420817176,0.8947368420817176,0.695652186870575
35,23,38,laplace,0.05,0.639196675900277,0.21052631578393355,0.21052631578393355,0.695652186870575
35,23,38,laplace,0.1,0.6066481994459835,0.18421052631094184,0.18421052631094184,0.695652186870575
35,23,38,laplace,0.2,0.4916897506925208,0.23684210525692523,0.23684210525692523,0.695652186870575
35,23,38,laplace,0.3,0.5657894736842105,0.07894736841897508,0.07894736841897508,0.8260869979858398
36,38,66,gaussian,0.0,0.9977043158861341,0.9393939393797061,0.9393939393797061,0.9736841917037964
36,38,66,gaussian,0.05,0.7502295684113865,0.27272727272314046,0.27272727272314046,0.9736841917037964
36,38,66,gaussian,0.1,0.6338383838383839,0.19696969696671257,0.19696969696671257,0.9736841917037964
36,38,66,gaussian,0.2,0.486455463728191,0.0909090909077135,0.0909090909077135,0.9736841917037964
36,38,66,gaussian,0.3,0.5516528925619835,0.15151515151285583,0.15151515151285583,0.8947368264198303
36,38,66,laplace,0.0,0.998852157943067,0.9393939393797061,0.9393939393797061,0.9736841917037964
36,38,66,laplace,0.05,0.7339302112029386,0.22727272726928374,0.22727272726928374,0.9736841917037964
36,38,66,laplace,0.1,0.5629017447199266,0.13636363636157023,0.13636363636157023,0.9736841917037964
36,38,66,laplace,0.2,0.5385674931129476,0.06060606060514233,0.06060606060514233,0.9736841917037964
36,38,66,laplace,0.3,0.5622130394857667,0.07575757575642791,0.07575757575642791,0.7894737124443054
37,45,86,gaussian,0.0,0.9798539751216874,0.7558139534795836,0.7558139534795836,0.7333333492279053
37,45,86,gaussian,0.05,0.5882909680908599,0.1976744186023526,0.1976744186023526,0.7555555701255798
37,45,86,gaussian,0.1,0.5508382909680908,0.11627906976608977,0.11627906976608977,0.7333333492279053
37,45,86,gaussian,0.2,0.5947809626825311,0.13953488371930772,0.13953488371930772,0.7555555701255798
37,45,86,gaussian,0.3,0.563953488372093,0.13953488371930772,0.13953488371930772,0.7777777910232544
37,45,86,laplace,0.0,0.9871552190373174,0.7558139534795836,0.7558139534795836,0.7333333492279053
37,45,86,laplace,0.05,0.6233098972417523,0.1511627906959167,0.1511627906959167,0.7333333492279053
37,45,86,laplace,0.1,0.5924824229313143,0.12790697674269874,0.12790697674269874,0.7777777910232544
37,45,86,laplace,0.2,0.5435370470524608,0.09302325581287182,0.09302325581287182,0.7333333492279053
37,45,86,laplace,0.3,0.510275824770146,0.04651162790643591,0.04651162790643591,0.8222222328186035
38,33,74,gaussian,0.0,0.9616508400292185,0.7027027026932067,0.7027027026932067,0.8181818723678589
38,33,74,gaussian,0.05,0.510409057706355,0.16216216215997079,0.16216216215997079,0.8181818723678589
38,33,74,gaussian,0.1,0.5947772096420746,0.21621621621329437,0.21621621621329437,0.8787878751754761
38,33,74,gaussian,0.2,0.5538714390065741,0.16216216215997079,0.16216216215997079,0.8181818723678589
38,33,74,gaussian,0.3,0.579254930606282,0.13513513513330896,0.13513513513330896,0.8484848737716675
38,33,74,laplace,0.0,0.966764061358656,0.7027027026932067,0.7027027026932067,0.8181818723678589
38,33,74,laplace,0.05,0.46384222059897734,0.16216216215997079,0.16216216215997079,0.8484848737716675
38,33,74,laplace,0.1,0.5286705624543462,0.14864864864663987,0.14864864864663987,0.8181818723678589
38,33,74,laplace,0.2,0.48867786705624544,0.13513513513330896,0.13513513513330896,0.7575757503509521
38,33,74,laplace,0.3,0.472972972972973,0.06756756756665448,0.06756756756665448,0.8181818723678589
39,89,143,gaussian,0.0,0.9924446183187442,0.7412587412535577,0.7412587412535577,0.7865168452262878
39,89,143,gaussian,0.05,0.5877549024402172,0.07692307692253901,0.07692307692253901,0.8089887499809265
39,89,143,gaussian,0.1,0.5301970756516211,0.027972027971832365,0.027972027971832365,0.7977527976036072
39,89,143,gaussian,0.2,0.530588292826055,0.06293706293662282,0.06293706293662282,0.8089887499809265
39,89,143,gaussian,0.3,0.5606142109638613,0.06293706293662282,0.06293706293662282,0.7865168452262878
39,89,143,laplace,0.0,0.9959411218152476,0.7412587412535577,0.7412587412535577,0.7865168452262878
39,89,143,laplace,0.05,0.5916670741845567,0.05594405594366473,0.05594405594366473,0.7865168452262878
39,89,143,laplace,0.1,0.5517629223922931,0.048951048950706635,0.04895104895070664,0.7752808928489685
39,89,143,laplace,0.2,0.5421781016186611,0.048951048950706635,0.04895104895070664,0.7977527976036072
39,89,143,laplace,0.3,0.500220059660619,0.034965034964790455,0.034965034964790455,0.7640449404716492
40,50,87,gaussian,0.0,0.993658343242172,0.8850574712541946,0.8850574712541946,0.7400000095367432
40,50,87,gaussian,0.05,0.5846214823622672,0.1379310344811732,0.1379310344811732,0.7400000095367432
40,50,87,gaussian,0.1,0.6372043863125908,0.0804597701140177,0.0804597701140177,0.7400000095367432
40,50,87,gaussian,0.2,0.5303210463733651,0.05747126436715551,0.0574712643671555,0.7599999904632568
40,50,87,gaussian,0.3,0.6270313119302419,0.1379310344811732,0.1379310344811732,0.7599999904632568
40,50,87,laplace,0.0,0.9978861144140574,0.8850574712541946,0.8850574712541946,0.7400000095367432
40,50,87,laplace,0.05,0.6333729686880698,0.1034482758608799,0.1034482758608799,0.7400000095367432
40,50,87,laplace,0.1,0.5751089972255252,0.1034482758608799,0.1034482758608799,0.7799999713897705
40,50,87,laplace,0.2,0.5301889285242436,0.05747126436715551,0.0574712643671555,0.7599999904632568
40,50,87,laplace,0.3,0.5110318404016383,0.05747126436715551,0.0574712643671555,0.7400000095367432
41,15,25,gaussian,0.0,0.9776,0.8799999999648,0.8799999999648,0.9333333969116211
41,15,25,gaussian,0.05,0.5312,0.2799999999888,0.2799999999888,0.9333333969116211
41,15,25,gaussian,0.1,0.7392000000000001,0.4399999999824,0.4399999999824,0.9333333969116211
41,15,25,gaussian,0.2,0.5584,0.3599999999856,0.3599999999856,0.9333333969116211
41,15,25,gaussian,0.3,0.6576000000000001,0.4399999999824,0.4399999999824,0.9333333969116211
41,15,25,laplace,0.0,0.9888,0.8799999999648,0.8799999999648,0.9333333969116211
41,15,25,laplace,0.05,0.6624000000000001,0.3599999999856,0.3599999999856,0.9333333969116211
41,15,25,laplace,0.1,0.5248,0.2399999999904,0.2399999999904,0.9333333969116211
41,15,25,laplace,0.2,0.5999999999999999,0.2399999999904,0.2399999999904,0.9333333969116211
41,15,25,laplace,0.3,0.46399999999999997,0.199999999992,0.199999999992,0.9333333969116211
42,101,220,gaussian,0.0,0.9902272727272727,0.7409090909057232,0.7409090909057232,0.9603960514068604
42,101,220,gaussian,0.05,0.6088429752066116,0.06363636363607439,0.06363636363607439,0.9603960514068604
42,101,220,gaussian,0.1,0.5245247933884297,0.08181818181780992,0.08181818181780992,0.9504950046539307
42,101,220,gaussian,0.2,0.5794834710743801,0.07272727272694215,0.07272727272694215,0.9702970385551453
42,101,220,gaussian,0.3,0.5597314049586777,0.022727272727169425,0.02272727272716942,0.9405940175056458
42,101,220,laplace,0.0,0.9901859504132232,0.7409090909057232,0.7409090909057232,0.9603960514068604
42,101,220,laplace,0.05,0.6711570247933883,0.06818181818150827,0.06818181818150827,0.9603960514068604
42,101,220,laplace,0.1,0.5706404958677687,0.07727272727237604,0.07727272727237604,0.9504950046539307
42,101,220,laplace,0.2,0.5079132231404959,0.04090909090890496,0.04090909090890496,0.9504950046539307
42,101,220,laplace,0.3,0.4924380165289257,0.049999999999772726,0.049999999999772726,0.9306930303573608
43,21,37,gaussian,0.0,0.9934258582907232,0.9189189188940835,0.9189189188940834,0.8095238208770752
43,21,37,gaussian,0.05,0.7012417823228635,0.4324324324207451,0.4324324324207451,0.8095238208770752
43,21,37,gaussian,0.1,0.6888239590942293,0.29729729728926224,0.29729729728926224,0.761904776096344
43,21,37,gaussian,0.2,0.5010956902848795,0.21621621621037254,0.21621621621037254,0.761904776096344
43,21,37,gaussian,0.3,0.5938641344046749,0.3783783783681519,0.37837837836815197,0.8095238208770752
43,21,37,laplace,0.0,0.9941563184806428,0.9189189188940835,0.9189189188940834,0.8095238208770752
43,21,37,laplace,0.05,0.7070854638422206,0.32432432431555885,0.32432432431555885,0.761904776096344
43,21,37,laplace,0.1,0.5748721694667641,0.16216216215777943,0.16216216215777943,0.761904776096344
43,21,37,laplace,0.2,0.5836376917457998,0.2702702702629657,0.2702702702629657,0.7142857313156128
43,21,37,laplace,0.3,0.49086924762600437,0.13513513513148284,0.13513513513148284,0.761904776096344
44,25,51,gaussian,0.0,0.9073433294886581,0.6470588235167244,0.6470588235167244,0.9599999785423279
44,25,51,gaussian,0.05,0.5274894271434064,0.25490196077931565,0.25490196077931565,0.9599999785423279
44,25,51,gaussian,0.1,0.6620530565167244,0.23529411764244523,0.23529411764244523,0.9599999785423279
44,25,51,gaussian,0.2,0.5728565936178394,0.23529411764244523,0.23529411764244523,0.9199999570846558
44,25,51,gaussian,0.3,0.4002306805074971,0.17647058823183392,0.17647058823183392,0.9199999570846558
44,25,51,laplace,0.0,0.8985005767012687,0.6470588235167244,0.6470588235167244,0.9599999785423279
44,25,51,laplace,0.05,0.5728565936178392,0.19607843136870437,0.19607843136870437,0.9599999785423279
44,25,51,laplace,0.1,0.6070742022299115,0.2156862745055748,0.2156862745055748,0.8799999952316284
44,25,51,laplace,0.2,0.4817377931564783,0.19607843136870437,0.19607843136870437,0.9199999570846558
44,25,51,laplace,0.3,0.49903883121876197,0.15686274509496348,0.15686274509496348,0.8799999952316284
45,32,56,gaussian,0.0,0.9987244897959183,0.928571428554847,0.928571428554847,0.96875
45,32,56,gaussian,0.05,0.6849489795918368,0.17857142856823982,0.17857142856823982,0.96875
45,32,56,gaussian,0.1,0.5950255102040817,0.14285714285459183,0.14285714285459183,0.9375
45,32,56,gaussian,0.2,0.482780612244898,0.03571428571364796,0.03571428571364796,0.9375
45,32,56,gaussian,0.3,0.49999999999999994,0.03571428571364796,0.03571428571364796,0.78125
45,32,56,laplace,0.0,0.9920280612244897,0.928571428554847,0.928571428554847,0.96875
45,32,56,laplace,0.05,0.6326530612244897,0.16071428571141583,0.16071428571141583,0.96875
45,32,56,laplace,0.1,0.6198979591836735,0.16071428571141583,0.16071428571141583,0.96875
45,32,56,laplace,0.2,0.5685586734693878,0.14285714285459183,0.14285714285459183,0.875
45,32,56,laplace,0.3,0.5095663265306123,0.08928571428411991,0.08928571428411991,0.84375
46,72,111,gaussian,0.0,0.914130346562779,0.5945945945892379,0.5945945945892379,0.875
46,72,111,gaussian,0.05,0.6528690853015177,0.16216216216070123,0.16216216216070123,0.875
46,72,111,gaussian,0.1,0.5891567242918594,0.117117117116062,0.117117117116062,0.8611111044883728
46,72,111,gaussian,0.2,0.5277980683386089,0.027027027026783536,0.02702702702678354,0.875
46,72,111,gaussian,0.3,0.5105105105105106,0.06306306306249493,0.06306306306249493,0.8888888955116272
46,72,111,laplace,0.0,0.905932959987014,0.5945945945892379,0.5945945945892379,0.875
46,72,111,laplace,0.05,0.6398831263696129,0.09009009008927849,0.09009009008927847,0.875
46,72,111,laplace,0.1,0.6288450612774937,0.09009009008927849,0.09009009008927847,0.875
